Timestamp,Percentage Full (clean)
2025-10-27 20:27:00,89.0
2025-10-27 20:30:00,89.0
2025-10-27 20:33:00,88.95
2025-10-27 20:36:00,89.1
2025-10-27 20:39:00,89.0
2025-10-27 20:42:00,88.9
2025-10-27 20:45:00,88.95
2025-10-27 20:48:00,89.0
2025-10-27 20:51:00,89.0
2025-10-27 20:54:00,88.5
2025-10-27 20:57:00,88.80000000000001
2025-10-27 21:00:00,88.95
2025-10-27 21:03:00,88.80000000000001
2025-10-27 21:06:00,88.75
2025-10-27 21:09:00,88.7
2025-10-27 21:12:00,89.0
2025-10-27 21:15:00,89.0
2025-10-27 21:18:00,88.95
2025-10-27 21:21:00,88.85
2025-10-27 21:24:00,88.9
2025-10-27 21:27:00,88.65
2025-10-27 21:30:00,88.9
2025-10-27 21:33:00,88.65
2025-10-27 21:36:00,88.80000000000001
2025-10-27 21:39:00,88.75
2025-10-27 21:42:00,88.95
2025-10-27 21:45:00,88.9
2025-10-27 21:48:00,88.9
2025-10-27 21:51:00,88.9
2025-10-27 21:54:00,88.9
2025-10-27 21:57:00,88.75
2025-10-27 22:00:00,88.75
2025-10-27 22:03:00,88.80000000000001
2025-10-27 22:06:00,88.9
2025-10-27 22:09:00,89.05
2025-10-27 22:12:00,89.05000000000001
2025-10-27 22:15:00,88.9
2025-10-27 22:18:00,88.9
2025-10-27 22:21:00,88.95
2025-10-27 22:24:00,88.95
2025-10-27 22:27:00,88.9
2025-10-27 22:30:00,88.9
2025-10-27 22:33:00,88.9
2025-10-27 22:36:00,88.9
2025-10-27 22:39:00,88.85
2025-10-27 22:42:00,88.85
2025-10-27 22:45:00,88.9
2025-10-27 22:48:00,88.9
2025-10-27 22:51:00,88.85
2025-10-27 22:54:00,88.85
2025-10-27 22:57:00,88.75
2025-10-27 23:00:00,88.75
2025-10-27 23:03:00,88.9
2025-10-27 23:06:00,88.80000000000001
2025-10-27 23:09:00,88.85
2025-10-27 23:12:00,88.8
2025-10-27 23:15:00,88.95
2025-10-27 23:18:00,88.95
2025-10-27 23:21:00,88.95
2025-10-27 23:24:00,88.9
2025-10-27 23:27:00,88.75
2025-10-27 23:30:00,89.0
2025-10-27 23:33:00,88.80000000000001
2025-10-27 23:36:00,88.9
2025-10-27 23:39:00,88.9
2025-10-27 23:42:00,88.9
2025-10-27 23:45:00,88.65
2025-10-27 23:48:00,88.80000000000001
2025-10-27 23:51:00,88.80000000000001
2025-10-27 23:54:00,88.80000000000001
2025-10-27 23:57:00,88.8
2025-10-28 00:00:00,88.9
2025-10-28 00:03:00,88.95
2025-10-28 00:06:00,88.9
2025-10-28 00:09:00,88.85
2025-10-28 00:12:00,88.80000000000001
2025-10-28 00:15:00,88.65
2025-10-28 00:18:00,88.85
2025-10-28 00:21:00,88.7
2025-10-28 00:24:00,88.8
2025-10-28 00:27:00,88.7
2025-10-28 00:30:00,88.7
2025-10-28 00:33:00,88.8
2025-10-28 00:36:00,88.9
2025-10-28 00:39:00,88.9
2025-10-28 00:42:00,88.95
2025-10-28 00:45:00,88.65
2025-10-28 00:48:00,88.85
2025-10-28 00:51:00,88.95
2025-10-28 00:54:00,88.8
2025-10-28 00:57:00,88.8
2025-10-28 01:00:00,88.4
2025-10-28 01:03:00,88.25
2025-10-28 01:06:00,89.0
2025-10-28 01:09:00,88.5
2025-10-28 01:12:00,88.35
2025-10-28 01:15:00,88.35
2025-10-28 01:18:00,87.9
2025-10-28 01:21:00,87.55000000000001
2025-10-28 01:24:00,88.5
2025-10-28 01:27:00,88.0
2025-10-28 01:30:00,88.6
2025-10-28 01:33:00,88.95
2025-10-28 01:36:00,88.25
2025-10-28 01:39:00,88.9
2025-10-28 01:42:00,88.7
2025-10-28 01:45:00,88.9
2025-10-28 01:48:00,88.6
2025-10-28 01:51:00,88.6
2025-10-28 01:54:00,88.80000000000001
2025-10-28 01:57:00,88.9
2025-10-28 02:00:00,88.75
2025-10-28 02:03:00,88.55
2025-10-28 02:06:00,88.95
2025-10-28 02:09:00,88.9
2025-10-28 02:12:00,88.6
2025-10-28 02:15:00,88.9
2025-10-28 02:18:00,88.6
2025-10-28 02:21:00,88.7
2025-10-28 02:24:00,88.9
2025-10-28 02:27:00,88.75
2025-10-28 02:30:00,88.8
2025-10-28 02:33:00,88.75
2025-10-28 02:36:00,88.75
2025-10-28 02:39:00,88.85
2025-10-28 02:42:00,88.65
2025-10-28 02:45:00,88.85
2025-10-28 02:48:00,88.7
2025-10-28 02:51:00,88.9
2025-10-28 02:54:00,88.95
2025-10-28 02:57:00,88.75
2025-10-28 03:00:00,88.9
2025-10-28 03:03:00,88.7
2025-10-28 03:06:00,88.80000000000001
2025-10-28 03:09:00,88.7
2025-10-28 03:12:00,88.80000000000001
2025-10-28 03:15:00,88.5
2025-10-28 03:18:00,88.75
2025-10-28 03:21:00,88.85
2025-10-28 03:24:00,88.7
2025-10-28 03:27:00,88.6
2025-10-28 03:30:00,88.6
2025-10-28 03:33:00,88.5
2025-10-28 03:36:00,88.6
2025-10-28 03:39:00,88.55
2025-10-28 03:42:00,88.55000000000001
2025-10-28 03:45:00,88.65
2025-10-28 03:48:00,88.69999999999999
2025-10-28 03:51:00,88.6
2025-10-28 03:54:00,88.5
2025-10-28 03:57:00,88.5
2025-10-28 04:00:00,88.5
2025-10-28 04:03:00,88.5
2025-10-28 04:06:00,88.3
2025-10-28 04:09:00,88.5
2025-10-28 04:12:00,88.3
2025-10-28 04:15:00,88.2
2025-10-28 04:18:00,88.5
2025-10-28 04:21:00,88.45
2025-10-28 04:24:00,88.1
2025-10-28 04:27:00,88.45
2025-10-28 04:30:00,88.4
2025-10-28 04:33:00,87.95
2025-10-28 04:36:00,88.0
2025-10-28 04:39:00,88.45
2025-10-28 04:42:00,87.9
2025-10-28 04:45:00,88.0
2025-10-28 04:48:00,87.85
2025-10-28 04:51:00,88.0
2025-10-28 04:54:00,87.95
2025-10-28 04:57:00,87.95
2025-10-28 05:00:00,87.95
2025-10-28 05:03:00,87.95
2025-10-28 05:06:00,87.95
2025-10-28 05:09:00,87.95
2025-10-28 05:12:00,88.0
2025-10-28 05:15:00,87.95
2025-10-28 05:18:00,87.9
2025-10-28 05:21:00,87.75
2025-10-28 05:24:00,87.85
2025-10-28 05:27:00,87.9
2025-10-28 05:30:00,87.75
2025-10-28 05:33:00,87.7
2025-10-28 05:36:00,87.7
2025-10-28 05:39:00,87.75
2025-10-28 05:42:00,87.8
2025-10-28 05:45:00,87.75
2025-10-28 05:48:00,87.7
2025-10-28 05:51:00,87.7
2025-10-28 05:54:00,87.7
2025-10-28 05:57:00,87.7
2025-10-28 06:00:00,87.65
2025-10-28 06:03:00,87.6
2025-10-28 06:06:00,87.55
2025-10-28 06:09:00,87.6
2025-10-28 06:12:00,87.6
2025-10-28 06:15:00,87.80000000000001
2025-10-28 06:18:00,87.6
2025-10-28 06:21:00,87.6
2025-10-28 06:24:00,87.6
2025-10-28 06:27:00,87.55
2025-10-28 06:30:00,87.65
2025-10-28 06:33:00,87.4
2025-10-28 06:36:00,87.5
2025-10-28 06:39:00,87.6
2025-10-28 06:42:00,87.6
2025-10-28 06:45:00,87.5
2025-10-28 06:48:00,87.6
2025-10-28 06:51:00,87.55
2025-10-28 06:54:00,87.30000000000001
2025-10-28 06:57:00,87.6
2025-10-28 07:00:00,87.45
2025-10-28 07:03:00,87.5
2025-10-28 07:06:00,87.5
2025-10-28 07:09:00,87.5
2025-10-28 07:12:00,87.55
2025-10-28 07:15:00,87.4
2025-10-28 07:18:00,87.45
2025-10-28 07:21:00,87.55
2025-10-28 07:24:00,87.5
2025-10-28 07:27:00,87.55
2025-10-28 07:30:00,87.35
2025-10-28 07:33:00,87.25
2025-10-28 07:36:00,87.45
2025-10-28 07:39:00,87.5
2025-10-28 07:42:00,87.30000000000001
2025-10-28 07:45:00,86.8
2025-10-28 07:48:00,86.2
2025-10-28 07:51:00,86.2
2025-10-28 07:54:00,86.35
2025-10-28 07:57:00,85.94999999999999
2025-10-28 08:00:00,85.9
2025-10-28 08:03:00,86.15
2025-10-28 08:06:00,86.35
2025-10-28 08:09:00,86.15
2025-10-28 08:12:00,85.94999999999999
2025-10-28 08:15:00,86.25
2025-10-28 08:18:00,86.25
2025-10-28 08:21:00,86.1
2025-10-28 08:24:00,86.1
2025-10-28 08:27:00,86.30000000000001
2025-10-28 08:30:00,86.1
2025-10-28 08:33:00,86.1
2025-10-28 08:36:00,86.1
2025-10-28 08:39:00,86.25
2025-10-28 08:42:00,86.1
2025-10-28 08:45:00,86.1
2025-10-28 08:48:00,86.25
2025-10-28 08:51:00,87.3
2025-10-28 08:54:00,87.4
2025-10-28 08:57:00,87.30000000000001
2025-10-28 09:00:00,87.3
2025-10-28 09:03:00,87.45
2025-10-28 09:06:00,87.05
2025-10-28 09:09:00,87.35
2025-10-28 09:12:00,87.30000000000001
2025-10-28 09:15:00,87.2
2025-10-28 09:18:00,87.45
2025-10-28 09:21:00,87.4
2025-10-28 09:24:00,87.6
2025-10-28 09:27:00,87.25
2025-10-28 09:30:00,87.35
2025-10-28 09:33:00,87.55
2025-10-28 09:36:00,87.4
2025-10-28 09:39:00,87.4
2025-10-28 09:42:00,87.55
2025-10-28 09:45:00,87.45
2025-10-28 09:48:00,87.45
2025-10-28 09:51:00,87.4
2025-10-28 09:54:00,87.5
2025-10-28 09:57:00,87.2
2025-10-28 10:00:00,87.4
2025-10-28 10:03:00,87.35
2025-10-28 10:06:00,87.35
2025-10-28 10:09:00,87.35
2025-10-28 10:12:00,87.5
2025-10-28 10:15:00,87.35
2025-10-28 10:18:00,87.19999999999999
2025-10-28 10:21:00,87.4
2025-10-28 10:24:00,87.35
2025-10-28 10:27:00,87.4
2025-10-28 10:30:00,87.45
2025-10-28 10:33:00,87.25
2025-10-28 10:36:00,87.45
2025-10-28 10:39:00,87.35
2025-10-28 10:42:00,87.30000000000001
2025-10-28 10:45:00,87.4
2025-10-28 10:48:00,87.35
2025-10-28 10:51:00,87.5
2025-10-28 10:54:00,87.30000000000001
2025-10-28 10:57:00,87.4
2025-10-28 11:00:00,87.4
2025-10-28 11:03:00,87.30000000000001
2025-10-28 11:06:00,87.4
2025-10-28 11:09:00,87.45
2025-10-28 11:12:00,87.5
2025-10-28 11:15:00,87.25
2025-10-28 11:18:00,87.35
2025-10-28 11:21:00,87.35
2025-10-28 11:24:00,87.25
2025-10-28 11:27:00,87.35
2025-10-28 11:30:00,87.45
2025-10-28 11:33:00,86.55
2025-10-28 11:36:00,87.05000000000001
2025-10-28 11:39:00,86.95
2025-10-28 11:42:00,86.9
2025-10-28 11:45:00,87.2
2025-10-28 11:48:00,87.30000000000001
2025-10-28 11:51:00,87.2
2025-10-28 11:54:00,87.2
2025-10-28 11:57:00,87.15
2025-10-28 12:00:00,87.30000000000001
2025-10-28 12:03:00,87.15
2025-10-28 12:06:00,87.45
2025-10-28 12:09:00,87.4
2025-10-28 12:12:00,87.30000000000001
2025-10-28 12:15:00,87.55
2025-10-28 12:18:00,87.30000000000001
2025-10-28 12:21:00,87.30000000000001
2025-10-28 12:24:00,87.25
2025-10-28 12:27:00,87.30000000000001
2025-10-28 12:30:00,87.44999999999999
2025-10-28 12:33:00,87.25
2025-10-28 12:36:00,87.19999999999999
2025-10-28 12:39:00,87.30000000000001
2025-10-28 12:42:00,87.5
2025-10-28 12:45:00,87.15
2025-10-28 12:48:00,87.3
2025-10-28 12:51:00,87.4
2025-10-28 12:54:00,87.3
2025-10-28 12:57:00,87.1
2025-10-28 13:00:00,87.30000000000001
2025-10-28 13:03:00,87.55
2025-10-28 13:06:00,87.25
2025-10-28 13:09:00,87.2
2025-10-28 13:12:00,87.35
2025-10-28 13:15:00,87.2
2025-10-28 13:18:00,87.2
2025-10-28 13:21:00,87.35
2025-10-28 13:24:00,87.35
2025-10-28 13:27:00,87.05000000000001
2025-10-28 13:30:00,86.95
2025-10-28 13:33:00,87.30000000000001
2025-10-28 13:36:00,87.2
2025-10-28 13:39:00,87.30000000000001
2025-10-28 13:42:00,87.4
2025-10-28 13:45:00,87.4
2025-10-28 13:48:00,87.30000000000001
2025-10-28 13:51:00,87.3
2025-10-28 13:54:00,87.4
2025-10-28 13:57:00,87.35
2025-10-28 14:00:00,87.25
2025-10-28 14:03:00,87.3
2025-10-28 14:06:00,87.2
2025-10-28 14:09:00,87.15
2025-10-28 14:12:00,87.25
2025-10-28 14:15:00,87.25
2025-10-28 14:18:00,87.4
2025-10-28 14:21:00,87.15
2025-10-28 14:24:00,87.2
2025-10-28 14:27:00,87.2
2025-10-28 14:30:00,87.2
2025-10-28 14:33:00,87.19999999999999
2025-10-28 14:36:00,87.2
2025-10-28 14:39:00,87.2
2025-10-28 14:42:00,87.2
2025-10-28 14:45:00,87.25
2025-10-28 14:48:00,87.45
2025-10-28 14:51:00,87.2
2025-10-28 14:54:00,87.25
2025-10-28 14:57:00,87.45
2025-10-28 15:00:00,87.2
2025-10-28 15:03:00,87.3
2025-10-28 15:06:00,87.30000000000001
2025-10-28 15:09:00,87.15
2025-10-28 15:12:00,87.15
2025-10-28 15:15:00,87.2
2025-10-28 15:18:00,87.25
2025-10-28 15:21:00,87.2
2025-10-28 15:24:00,87.15
2025-10-28 15:27:00,87.2
2025-10-28 15:30:00,87.2
2025-10-28 15:33:00,87.15
2025-10-28 15:36:00,87.15
2025-10-28 15:39:00,87.30000000000001
2025-10-28 15:42:00,87.2
2025-10-28 15:45:00,87.05
2025-10-28 15:48:00,87.4
2025-10-28 15:51:00,87.1
2025-10-28 15:54:00,87.5
2025-10-28 15:57:00,87.4
2025-10-28 16:00:00,87.4
2025-10-28 16:03:00,87.15
2025-10-28 16:06:00,87.05000000000001
2025-10-28 16:09:00,87.25
2025-10-28 16:12:00,87.15
2025-10-28 16:15:00,87.25
2025-10-28 16:18:00,87.15
2025-10-28 16:21:00,87.2
2025-10-28 16:24:00,87.1
2025-10-28 16:27:00,87.15
2025-10-28 16:30:00,87.2
2025-10-28 16:33:00,87.15
2025-10-28 16:36:00,87.4
2025-10-28 16:39:00,87.2
2025-10-28 16:42:00,87.25
2025-10-28 16:45:00,87.2
2025-10-28 16:48:00,87.2
2025-10-28 16:51:00,87.1
2025-10-28 16:54:00,87.1
2025-10-28 16:57:00,87.2
2025-10-28 17:00:00,87.15
2025-10-28 17:03:00,87.1
2025-10-28 17:06:00,87.05
2025-10-28 17:09:00,87.2
2025-10-28 17:12:00,87.2
2025-10-28 17:15:00,87.2
2025-10-28 17:18:00,87.2
2025-10-28 17:21:00,87.2
2025-10-28 17:24:00,87.2
2025-10-28 17:27:00,87.2
2025-10-28 17:30:00,87.2
2025-10-28 17:33:00,87.4
2025-10-28 17:36:00,87.2
2025-10-28 17:39:00,87.1
2025-10-28 17:42:00,87.15
2025-10-28 17:45:00,87.15
2025-10-28 17:48:00,87.0
2025-10-28 17:51:00,87.0
2025-10-28 17:54:00,87.25
2025-10-28 17:57:00,87.05
2025-10-28 18:00:00,87.2
2025-10-28 18:03:00,87.1
2025-10-28 18:06:00,87.35
2025-10-28 18:09:00,87.2
2025-10-28 18:12:00,87.2
2025-10-28 18:15:00,87.2
2025-10-28 18:18:00,87.2
2025-10-28 18:21:00,87.05000000000001
2025-10-28 18:24:00,87.2
2025-10-28 18:27:00,87.15
2025-10-28 18:30:00,87.2
2025-10-28 18:33:00,87.1
2025-10-28 18:36:00,87.2
2025-10-28 18:39:00,87.15
2025-10-28 18:42:00,87.1
2025-10-28 18:45:00,87.15
2025-10-28 18:48:00,87.15
2025-10-28 18:51:00,87.1
2025-10-28 18:54:00,87.2
2025-10-28 18:57:00,87.2
2025-10-28 19:00:00,87.2
2025-10-28 19:03:00,87.2
2025-10-28 19:06:00,87.2
2025-10-28 19:09:00,87.15
2025-10-28 19:12:00,87.2
2025-10-28 19:15:00,87.2
2025-10-28 19:18:00,87.15
2025-10-28 19:21:00,87.2
2025-10-28 19:24:00,87.1
2025-10-28 19:27:00,87.1
2025-10-28 19:30:00,87.2
2025-10-28 19:33:00,87.2
2025-10-28 19:36:00,86.9
2025-10-28 19:39:00,87.1
2025-10-28 19:42:00,87.1
2025-10-28 19:45:00,87.15
2025-10-28 19:48:00,87.1
2025-10-28 19:51:00,87.1
2025-10-28 19:54:00,87.1
2025-10-28 19:57:00,87.15
2025-10-28 20:00:00,87.15
2025-10-28 20:03:00,87.15
2025-10-28 20:06:00,87.1
2025-10-28 20:09:00,87.15
2025-10-28 20:12:00,87.15
2025-10-28 20:15:00,86.9
2025-10-28 20:18:00,86.8
2025-10-28 20:21:00,86.80000000000001
2025-10-28 20:24:00,87.0
2025-10-28 20:27:00,87.15
2025-10-28 20:30:00,86.7
2025-10-28 20:33:00,86.6
2025-10-28 20:36:00,86.7
2025-10-28 20:39:00,87.05
2025-10-28 20:42:00,87.1
2025-10-28 20:45:00,86.6
2025-10-28 20:48:00,86.9
2025-10-28 20:51:00,87.1
2025-10-28 20:54:00,86.85
2025-10-28 20:57:00,86.9
2025-10-28 21:00:00,87.1
2025-10-28 21:03:00,86.85
2025-10-28 21:06:00,87.1
2025-10-28 21:09:00,87.1
2025-10-28 21:12:00,87.15
2025-10-28 21:15:00,87.05
2025-10-28 21:18:00,87.15
2025-10-28 21:21:00,87.05
2025-10-28 21:24:00,86.75
2025-10-28 21:27:00,86.7
2025-10-28 21:30:00,86.80000000000001
2025-10-28 21:33:00,87.05
2025-10-28 21:36:00,87.15
2025-10-28 21:39:00,86.9
2025-10-28 21:42:00,86.6
2025-10-28 21:45:00,87.15
2025-10-28 21:48:00,87.1
2025-10-28 21:51:00,87.1
2025-10-28 21:54:00,86.9
2025-10-28 21:57:00,86.80000000000001
2025-10-28 22:00:00,87.05
2025-10-28 22:03:00,86.9
2025-10-28 22:06:00,86.7
2025-10-28 22:09:00,87.1
2025-10-28 22:12:00,86.75
2025-10-28 22:15:00,87.1
2025-10-28 22:18:00,87.1
2025-10-28 22:21:00,86.80000000000001
2025-10-28 22:24:00,86.7
2025-10-28 22:27:00,86.94999999999999
2025-10-28 22:30:00,86.7
2025-10-28 22:33:00,86.7
2025-10-28 22:36:00,86.6
2025-10-28 22:39:00,86.9
2025-10-28 22:42:00,86.75
2025-10-28 22:45:00,86.6
2025-10-28 22:48:00,86.55000000000001
2025-10-28 22:51:00,86.85
2025-10-28 22:54:00,87.15
2025-10-28 22:57:00,86.80000000000001
2025-10-28 23:00:00,87.1
2025-10-28 23:03:00,86.85
2025-10-28 23:06:00,86.80000000000001
2025-10-28 23:09:00,86.85
2025-10-28 23:12:00,86.65
2025-10-28 23:15:00,87.1
2025-10-28 23:18:00,86.65
2025-10-28 23:21:00,87.05
2025-10-28 23:24:00,86.5
2025-10-28 23:27:00,86.65
2025-10-28 23:30:00,86.9
2025-10-28 23:33:00,86.7
2025-10-28 23:36:00,86.7
2025-10-28 23:39:00,86.7
2025-10-28 23:42:00,86.7
2025-10-28 23:45:00,86.7
2025-10-28 23:48:00,86.7
2025-10-28 23:51:00,86.7
2025-10-28 23:54:00,86.7
2025-10-28 23:57:00,86.7
2025-10-29 00:00:00,86.7
2025-10-29 00:03:00,86.7
2025-10-29 00:06:00,86.65
2025-10-29 00:09:00,86.80000000000001
2025-10-29 00:12:00,86.80000000000001
2025-10-29 00:15:00,86.7
2025-10-29 00:18:00,86.7
2025-10-29 00:21:00,86.65
2025-10-29 00:24:00,86.85
2025-10-29 00:27:00,86.85
2025-10-29 00:30:00,86.65
2025-10-29 00:33:00,87.0
2025-10-29 00:36:00,86.65
2025-10-29 00:39:00,86.94999999999999
2025-10-29 00:42:00,86.65
2025-10-29 00:45:00,86.55000000000001
2025-10-29 00:48:00,87.0
2025-10-29 00:51:00,86.9
2025-10-29 00:54:00,86.6
2025-10-29 00:57:00,86.65
2025-10-29 01:00:00,87.0
2025-10-29 01:03:00,87.05
2025-10-29 01:06:00,86.65
2025-10-29 01:09:00,86.65
2025-10-29 01:12:00,87.1
2025-10-29 01:15:00,86.9
2025-10-29 01:18:00,86.6
2025-10-29 01:21:00,86.85
2025-10-29 01:24:00,86.7
2025-10-29 01:27:00,86.85
2025-10-29 01:30:00,86.7
2025-10-29 01:33:00,86.7
2025-10-29 01:36:00,86.65
2025-10-29 01:39:00,86.65
2025-10-29 01:42:00,86.65
2025-10-29 01:45:00,86.55000000000001
2025-10-29 01:48:00,86.7
2025-10-29 01:51:00,86.6
2025-10-29 01:54:00,86.55000000000001
2025-10-29 01:57:00,86.6
2025-10-29 02:00:00,86.6
2025-10-29 02:03:00,86.6
2025-10-29 02:06:00,86.6
2025-10-29 02:09:00,86.55000000000001
2025-10-29 02:12:00,86.65
2025-10-29 02:15:00,86.7
2025-10-29 02:18:00,86.6
2025-10-29 02:21:00,86.65
2025-10-29 02:24:00,86.8
2025-10-29 02:27:00,86.7
2025-10-29 02:30:00,86.6
2025-10-29 02:33:00,86.7
2025-10-29 02:36:00,86.6
2025-10-29 02:39:00,86.44999999999999
2025-10-29 02:42:00,86.7
2025-10-29 02:45:00,86.65
2025-10-29 02:48:00,86.7
2025-10-29 02:51:00,86.55000000000001
2025-10-29 02:54:00,86.6
2025-10-29 02:57:00,86.6
2025-10-29 03:00:00,86.6
2025-10-29 03:03:00,86.6
2025-10-29 03:06:00,86.6
2025-10-29 03:09:00,86.5
2025-10-29 03:12:00,86.65
2025-10-29 03:15:00,86.55
2025-10-29 03:18:00,86.5
2025-10-29 03:21:00,86.75
2025-10-29 03:24:00,86.4
2025-10-29 03:27:00,86.44999999999999
2025-10-29 03:30:00,86.65
2025-10-29 03:33:00,86.55000000000001
2025-10-29 03:36:00,86.65
2025-10-29 03:39:00,86.6
2025-10-29 03:42:00,86.6
2025-10-29 03:45:00,86.5
2025-10-29 03:48:00,86.65
2025-10-29 03:51:00,86.4
2025-10-29 03:54:00,86.65
2025-10-29 03:57:00,86.35
2025-10-29 04:00:00,86.69999999999999
2025-10-29 04:03:00,86.45
2025-10-29 04:06:00,86.6
2025-10-29 04:09:00,86.4
2025-10-29 04:12:00,86.8
2025-10-29 04:15:00,86.6
2025-10-29 04:18:00,86.4
2025-10-29 04:21:00,85.9
2025-10-29 04:24:00,86.4
2025-10-29 04:27:00,86.3
2025-10-29 04:30:00,86.4
2025-10-29 04:33:00,86.4
2025-10-29 04:36:00,86.45
2025-10-29 04:39:00,86.4
2025-10-29 04:42:00,86.45
2025-10-29 04:45:00,86.5
2025-10-29 04:48:00,86.4
2025-10-29 04:51:00,86.55
2025-10-29 04:54:00,86.45
2025-10-29 04:57:00,86.4
2025-10-29 05:00:00,86.4
2025-10-29 05:03:00,86.2
2025-10-29 05:06:00,86.19999999999999
2025-10-29 05:09:00,86.4
2025-10-29 05:12:00,86.3
2025-10-29 05:15:00,86.3
2025-10-29 05:18:00,86.35
2025-10-29 05:21:00,86.3
2025-10-29 05:24:00,86.3
2025-10-29 05:27:00,86.25
2025-10-29 05:30:00,86.15
2025-10-29 05:33:00,86.35
2025-10-29 05:36:00,86.19999999999999
2025-10-29 05:39:00,86.35
2025-10-29 05:42:00,86.3
2025-10-29 05:45:00,86.3
2025-10-29 05:48:00,86.30000000000001
2025-10-29 05:51:00,86.4
2025-10-29 05:54:00,86.3
2025-10-29 05:57:00,86.3
2025-10-29 06:00:00,86.45
2025-10-29 06:03:00,86.3
2025-10-29 06:06:00,86.1
2025-10-29 06:09:00,86.3
2025-10-29 06:12:00,86.1
2025-10-29 06:15:00,86.0
2025-10-29 06:18:00,86.15
2025-10-29 06:21:00,86.1
2025-10-29 06:24:00,86.19999999999999
2025-10-29 06:27:00,86.19999999999999
2025-10-29 06:30:00,86.3
2025-10-29 06:33:00,86.4
2025-10-29 06:36:00,86.15
2025-10-29 06:39:00,86.2
2025-10-29 06:42:00,86.15
2025-10-29 06:45:00,86.3
2025-10-29 06:48:00,86.3
2025-10-29 06:51:00,86.2
2025-10-29 06:54:00,86.35
2025-10-29 06:57:00,86.25
2025-10-29 07:00:00,86.3
2025-10-29 07:03:00,86.0
2025-10-29 07:06:00,86.2
2025-10-29 07:09:00,86.25
2025-10-29 07:12:00,86.25
2025-10-29 07:15:00,86.15
2025-10-29 07:18:00,86.15
2025-10-29 07:21:00,86.3
2025-10-29 07:24:00,86.15
2025-10-29 07:27:00,86.15
2025-10-29 07:30:00,86.15
2025-10-29 07:33:00,86.15
2025-10-29 07:36:00,86.35
2025-10-29 07:39:00,86.15
2025-10-29 07:42:00,86.15
2025-10-29 07:45:00,86.25
2025-10-29 07:48:00,86.15
2025-10-29 07:51:00,86.25
2025-10-29 07:54:00,86.25
2025-10-29 07:57:00,86.15
2025-10-29 08:00:00,86.05000000000001
2025-10-29 08:03:00,86.1
2025-10-29 08:06:00,86.05000000000001
2025-10-29 08:09:00,86.35
2025-10-29 08:12:00,86.15
2025-10-29 08:15:00,86.1
2025-10-29 08:18:00,86.15
2025-10-29 08:21:00,86.3
2025-10-29 08:24:00,86.25
2025-10-29 08:27:00,86.15
2025-10-29 08:30:00,86.3
2025-10-29 08:33:00,86.15
2025-10-29 08:36:00,86.1
2025-10-29 08:39:00,86.1
2025-10-29 08:42:00,86.15
2025-10-29 08:45:00,86.1
2025-10-29 08:48:00,86.05
2025-10-29 08:51:00,86.0
2025-10-29 08:54:00,85.65
2025-10-29 08:57:00,86.15
2025-10-29 09:00:00,86.05
2025-10-29 09:03:00,86.1
2025-10-29 09:06:00,85.75
2025-10-29 09:09:00,85.75
2025-10-29 09:12:00,86.15
2025-10-29 09:15:00,86.1
2025-10-29 09:18:00,86.30000000000001
2025-10-29 09:21:00,86.25
2025-10-29 09:24:00,86.45
2025-10-29 09:27:00,86.25
2025-10-29 09:30:00,86.1
2025-10-29 09:33:00,86.3
2025-10-29 09:36:00,86.35
2025-10-29 09:39:00,86.19999999999999
2025-10-29 09:42:00,86.30000000000001
2025-10-29 09:45:00,86.35
2025-10-29 09:48:00,86.3
2025-10-29 09:51:00,86.35
2025-10-29 09:54:00,86.19999999999999
2025-10-29 09:57:00,86.25
2025-10-29 10:00:00,86.05000000000001
2025-10-29 10:03:00,86.19999999999999
2025-10-29 10:06:00,86.1
2025-10-29 10:09:00,86.4
2025-10-29 10:12:00,86.3
2025-10-29 10:15:00,86.19999999999999
2025-10-29 10:18:00,86.3
2025-10-29 10:21:00,86.35
2025-10-29 10:24:00,86.5
2025-10-29 10:27:00,86.5
2025-10-29 10:30:00,86.5
2025-10-29 10:33:00,86.95
2025-10-29 10:36:00,86.95
2025-10-29 10:39:00,87.05000000000001
2025-10-29 10:42:00,87.2
2025-10-29 10:45:00,87.2
2025-10-29 10:48:00,87.2
2025-10-29 10:51:00,87.15
2025-10-29 10:54:00,87.25
2025-10-29 10:57:00,87.25
2025-10-29 11:00:00,87.4
2025-10-29 11:03:00,87.3
2025-10-29 11:06:00,87.35
2025-10-29 11:09:00,87.4
2025-10-29 11:12:00,87.6
2025-10-29 11:15:00,87.44999999999999
2025-10-29 11:18:00,87.4
2025-10-29 11:21:00,87.69999999999999
2025-10-29 11:24:00,87.5
2025-10-29 11:27:00,87.7
2025-10-29 11:30:00,87.9
2025-10-29 11:33:00,87.9
2025-10-29 11:36:00,88.0
2025-10-29 11:39:00,87.5
2025-10-29 11:42:00,88.0
2025-10-29 11:45:00,87.95
2025-10-29 11:48:00,87.9
2025-10-29 11:51:00,88.45
2025-10-29 11:54:00,88.4
2025-10-29 11:57:00,88.65
2025-10-29 12:00:00,88.25
2025-10-29 12:03:00,88.6
2025-10-29 12:06:00,88.6
2025-10-29 12:09:00,88.7
2025-10-29 12:12:00,88.65
2025-10-29 12:15:00,88.85
2025-10-29 12:18:00,88.9
2025-10-29 12:21:00,88.95
2025-10-29 12:24:00,88.9
2025-10-29 12:27:00,88.9
2025-10-29 12:30:00,89.1
